airline,airline_id,source_airport_id,source_airport,destination_airport_id,destination_airport,stops,equipment
3P,5002,2895,MAR,2848,AUA,0,SH6
3R,3545,4029,ASF,2966,DME,0,SU9
3R,3545,2948,ASF,2966,LED,0,SU9
3R,3545,4029,BHK,2980,DME,0,734
3R,3545,2966,DME,4029,ASF,0,SU9
3R,3545,2980,DME,4029,BHK,0,734
3R,3545,6156,DME,4029,EGO,0,SU9
3R,3545,6149,DME,4029,FEG,0,734
3R,3545,6153,DME,4029,KSQ,0,734
3R,3545,6150,DME,4029,NMA,0,734
3R,3545,6485,DME,4029,NVI,0,734
3R,3545,2981,DME,4029,SKD,0,734
3R,3545,1743,DME,4029,TIV,0,SU9 73G
3R,3545,4029,EGO,6156,DME,0,SU9
3R,3545,4029,FEG,6149,DME,0,734
3R,3545,4029,KSQ,6153,DME,0,734
3R,3545,2966,LED,2948,ASF,0,SU9
3R,3545,4029,NMA,6150,DME,0,734
3R,3545,4029,NVI,6485,DME,0,734
3R,3545,4029,SKD,2981,DME,0,734
3R,3545,4029,TIV,1743,DME,0,SU9 73G
3S,11741,2881,ANU,2874,PTP,0,AT5
3S,11741,2878,CAY,2774,FDF,0,320
3S,11741,1762,CUR,2897,SDQ,0,AT5
3S,11741,2881,DOM,2877,PTP,0,AT5
3S,11741,2899,DOM,2877,SXM,0,AT5
3S,11741,2774,FDF,2878,CAY,0,320
3S,11741,2881,FDF,2878,PTP,0,AT5 320
3S,11741,1762,FDF,2878,SDQ,0,AT5
3S,11741,2893,FDF,2878,SLU,0,AT5
3S,11741,2874,PTP,2881,ANU,0,AT5
3S,11741,2877,PTP,2881,DOM,0,AT5
3S,11741,2878,PTP,2881,FDF,0,AT5 320
3S,11741,6460,PTP,2881,SBH,0,DHT
3S,11741,1762,PTP,2881,SDQ,0,AT5
3S,11741,2879,PTP,2881,SFG,0,AT5
3S,11741,2899,PTP,2881,SXM,0,AT5
3S,11741,2881,SBH,6460,PTP,0,DHT
3S,11741,2881,SDQ,1762,PTP,0,AT5
3S,11741,2899,SDQ,1762,SXM,0,AT5
3S,11741,2881,SFG,2879,PTP,0,AT5
3S,11741,2878,SLU,2893,FDF,0,AT5
3S,11741,2877,SXM,2899,DOM,0,AT5
3S,11741,2881,SXM,2899,PTP,0,AT5
3S,11741,1762,SXM,2899,SDQ,0,AT5
3U,4608,3379,BHY,6351,XIY,0,321
3U,4608,3393,CAN,3370,CKG,0,321 320
3U,4608,3395,CAN,3370,CTU,0,321 320 330
3U,4608,2244,CAN,3370,SPN,0,330
3U,4608,4380,CGO,3375,CGQ,0,321
3U,4608,3393,CGO,3375,CKG,0,321
3U,4608,3395,CGO,3375,CTU,0,321
3U,4608,3386,CGO,3375,HGH,0,320
3U,4608,3400,CGO,3375,HRB,0,320
3U,4608,3382,CGO,3375,KMG,0,320
3U,4608,3399,CGO,3375,URC,0,320
3U,4608,3375,CGQ,4380,CGO,0,321
3U,4608,3388,CGQ,4380,NKG,0,320
3U,4608,4108,CGQ,4380,TNA,0,321
3U,4608,3368,CGQ,4380,TSN,0,320 319
3U,4608,3370,CKG,3393,CAN,0,321 320
3U,4608,3375,CKG,3393,CGO,0,321
3U,4608,3371,CKG,3393,CSX,0,319 321
3U,4608,3395,CKG,3393,CTU,0,330
3U,4608,4109,CKG,3393,CZX,0,320
3U,4608,3404,CKG,3393,DLC,0,320
3U,4608,6353,CKG,3393,DYG,0,320
3U,4608,4120,CKG,3393,HAK,0,319
3U,4608,3386,CKG,3393,HGH,0,320 319
3U,4608,3179,CKG,3393,HKT,0,321
3U,4608,4085,CKG,3393,INC,0,321
3U,4608,3384,CKG,3393,KHN,0,319
3U,4608,3382,CKG,3393,KMG,0,319 320
3U,4608,3378,CKG,3393,LHW,0,319 321
3U,4608,4033,CKG,3393,LJG,0,319
3U,4608,4097,CKG,3393,LXA,0,319
3U,4608,3387,CKG,3393,NGB,0,319
3U,4608,3388,CKG,3393,NKG,0,319
3U,4608,3373,CKG,3393,NNG,0,319
3U,4608,3364,CKG,3393,PEK,0,321 319 320
3U,4608,3406,CKG,3393,PVG,0,320 319
3U,4608,6435,CKG,3393,PZI,0,319
3U,4608,4302,CKG,3393,SWA,0,319
3U,4608,3361,CKG,3393,SYD,0,330
3U,4608,4030,CKG,3393,SYX,0,320
3U,4608,3374,CKG,3393,SZX,0,320
3U,4608,4108,CKG,3393,TNA,0,321
3U,4608,2275,CKG,3393,TSA,0,320
3U,4608,3368,CKG,3393,TSN,0,319
3U,4608,3369,CKG,3393,TYN,0,321
3U,4608,3399,CKG,3393,URC,0,320
3U,4608,3376,CKG,3393,WUH,0,319
3U,4608,6390,CKG,3393,WUX,0,319
3U,4608,3379,CKG,3393,XIY,0,319
3U,4608,6366,CKG,3393,XNN,0,320
3U,4608,6361,CKG,3393,YIH,0,319
3U,4608,6357,CKG,3393,ZHA,0,319
3U,4608,3393,CSX,3371,CKG,0,319 321
3U,4608,3395,CSX,3371,CTU,0,320
3U,4608,3385,CSX,3371,FOC,0,320
3U,4608,3382,CSX,3371,KMG,0,320
3U,4608,4144,CSX,3371,SHE,0,320
3U,4608,6392,CSX,3371,WNZ,0,319
3U,4608,3383,CSX,3371,XMN,0,321
3U,4608,3370,CTU,3395,CAN,0,321 320 330
3U,4608,3375,CTU,3395,CGO,0,321
3U,4608,3393,CTU,3395,CKG,0,330
3U,4608,3371,CTU,3395,CSX,0,320
3U,4608,9310,CTU,3395,DCY,0,319
3U,4608,6434,CTU,3395,DSN,0,319
3U,4608,4120,CTU,3395,HAK,0,321
3U,4608,8407,CTU,3395,HDG,0,319
3U,4608,6345,CTU,3395,HET,0,320
3U,4608,3389,CTU,3395,HFE,0,321
3U,4608,3386,CTU,3395,HGH,0,320 319
3U,4608,3077,CTU,3395,HKG,0,320
3U,4608,3179,CTU,3395,HKT,0,321
3U,4608,3930,CTU,3395,ICN,0,321
3U,4608,4085,CTU,3395,INC,0,321
3U,4608,3381,CTU,3395,JHG,0,319
3U,4608,8781,CTU,3395,JIQ,0,320
3U,4608,4301,CTU,3395,JZH,0,319
3U,4608,3384,CTU,3395,KHN,0,321
3U,4608,3382,CTU,3395,KMG,0,320
3U,4608,6379,CTU,3395,KOW,0,320
3U,4608,3394,CTU,3395,KWE,0,320
3U,4608,3378,CTU,3395,LHW,0,319
3U,4608,4033,CTU,3395,LJG,0,319
3U,4608,6376,CTU,3395,LUM,0,319
3U,4608,4097,CTU,3395,LXA,0,330 319
3U,4608,6402,CTU,3395,LZY,0,319
3U,4608,3339,CTU,3395,MEL,0,330
3U,4608,3388,CTU,3395,NKG,0,319 320
3U,4608,3373,CTU,3395,NNG,0,319 320
3U,4608,3364,CTU,3395,PEK,0,330 321 320
3U,4608,3406,CTU,3395,PVG,0,321 330
3U,4608,6435,CTU,3395,PZI,0,319
3U,4608,4144,CTU,3395,SHE,0,330
3U,4608,6347,CTU,3395,SJW,0,320
3U,4608,4030,CTU,3395,SYX,0,321
3U,4608,3374,CTU,3395,SZX,0,320 321
3U,4608,3390,CTU,3395,TAO,0,321
3U,4608,4108,CTU,3395,TNA,0,321
3U,4608,2275,CTU,3395,TSA,0,320
3U,4608,3368,CTU,3395,TSN,0,321
3U,4608,3369,CTU,3395,TYN,0,319
3U,4608,3399,CTU,3395,URC,0,319 330
3U,4608,6392,CTU,3395,WNZ,0,320
3U,4608,3376,CTU,3395,WUH,0,319
3U,4608,6390,CTU,3395,WUX,0,320
3U,4608,6403,CTU,3395,WXN,0,319
3U,4608,3396,CTU,3395,XIC,0,320
3U,4608,3379,CTU,3395,XIY,0,320 319
3U,4608,3383,CTU,3395,XMN,0,320
3U,4608,6366,CTU,3395,XNN,0,320
3U,4608,4149,CTU,3395,XUZ,0,320
3U,4608,6361,CTU,3395,YIH,0,320
3U,4608,8876,CTU,3395,YTY,0,319
3U,4608,3393,CZX,4109,CKG,0,320
3U,4608,3400,CZX,4109,HRB,0,321
3U,4608,3383,CZX,4109,XMN,0,321
3U,4608,6355,CZX,4109,ZUH,0,320
3U,4608,3369,DAT,6344,TYN,0,319
3U,4608,3395,DCY,9310,CTU,0,319
3U,4608,3393,DLC,3404,CKG,0,320
3U,4608,3386,DLC,3404,HGH,0,320
3U,4608,3400,DLC,3404,HRB,0,320
3U,4608,4108,DLC,3404,TNA,0,321
3U,4608,4149,DLC,3404,XUZ,0,320
3U,4608,3378,DNH,4308,LHW,0,319
3U,4608,3395,DSN,6434,CTU,0,319
3U,4608,4144,DSN,6434,SHE,0,319
3U,4608,3393,DYG,6353,CKG,0,320
3U,4608,3388,DYG,6353,NKG,0,319
3U,4608,3371,FOC,3385,CSX,0,320
3U,4608,3379,FOC,3385,XIY,0,319
3U,4608,4097,GXH,9311,LXA,0,319
3U,4608,3379,GXH,9311,XIY,0,319
3U,4608,3393,HAK,4120,CKG,0,319
3U,4608,3395,HAK,4120,CTU,0,321
3U,4608,3386,HAK,4120,HGH,0,320
3U,4608,3387,HAK,4120,NGB,0,321
3U,4608,6355,HAK,4120,ZUH,0,320
3U,4608,3395,HDG,8407,CTU,0,319
3U,4608,3395,HET,6345,CTU,0,320
3U,4608,3395,HFE,3389,CTU,0,321
3U,4608,3375,HGH,3386,CGO,0,320
3U,4608,3393,HGH,3386,CKG,0,320 319
3U,4608,3395,HGH,3386,CTU,0,319 320
3U,4608,3404,HGH,3386,DLC,0,320
3U,4608,4120,HGH,3386,HAK,0,320
3U,4608,3394,HGH,3386,KWE,0,320
3U,4608,3368,HGH,3386,TSN,0,320
3U,4608,3369,HGH,3386,TYN,0,320
3U,4608,3395,HKG,3077,CTU,0,320
3U,4608,6361,HKG,3077,YIH,0,320
3U,4608,6357,HKG,3077,ZHA,0,319
3U,4608,3393,HKT,3179,CKG,0,321
3U,4608,3395,HKT,3179,CTU,0,321
3U,4608,3375,HRB,3400,CGO,0,320
3U,4608,4109,HRB,3400,CZX,0,321
3U,4608,3404,HRB,3400,DLC,0,320
3U,4608,4085,HRB,3400,INC,0,321
3U,4608,3387,HRB,3400,NGB,0,321
3U,4608,3388,HRB,3400,NKG,0,319
3U,4608,6954,HRB,3400,NZH,0,321
3U,4608,6347,HRB,3400,SJW,0,321
3U,4608,4108,HRB,3400,TNA,0,320 321
3U,4608,3368,HRB,3400,TSN,0,321
3U,4608,6392,HRB,3400,WNZ,0,321
3U,4608,3376,HRB,3400,WUH,0,321
3U,4608,3379,HRB,3400,XIY,0,321
3U,4608,4149,HRB,3400,XUZ,0,320 321
3U,4608,3395,ICN,3930,CTU,0,321
3U,4608,3393,INC,4085,CKG,0,321
3U,4608,3395,INC,4085,CTU,0,321
3U,4608,3400,INC,4085,HRB,0,321
3U,4608,3372,INC,4085,KWL,0,320
3U,4608,3378,JGN,6432,LHW,0,319
3U,4608,3395,JHG,3381,CTU,0,319
3U,4608,3382,JHG,3381,KMG,0,319
3U,4608,3395,JIQ,8781,CTU,0,320
3U,4608,3394,JJN,6386,KWE,0,320
3U,4608,3376,JJN,6386,WUH,0,319
3U,4608,3395,JZH,4301,CTU,0,319
3U,4608,3399,KHG,3397,URC,0,319
3U,4608,3393,KHN,3384,CKG,0,319
3U,4608,3395,KHN,3384,CTU,0,321
3U,4608,3382,KHN,3384,KMG,0,319
3U,4608,3387,KHN,3384,NGB,0,321
3U,4608,3375,KMG,3382,CGO,0,320
3U,4608,3393,KMG,3382,CKG,0,319 320
3U,4608,3371,KMG,3382,CSX,0,320
3U,4608,3395,KMG,3382,CTU,0,320
3U,4608,3381,KMG,3382,JHG,0,319
3U,4608,3384,KMG,3382,KHN,0,319
3U,4608,3394,KMG,3382,KWE,0,320
3U,4608,6376,KMG,3382,LUM,0,319
3U,4608,3387,KMG,3382,NGB,0,320
3U,4608,3388,KMG,3382,NKG,0,320
3U,4608,3390,KMG,3382,TAO,0,320
3U,4608,4108,KMG,3382,TNA,0,320
3U,4608,2276,KMG,3382,TPE,0,320
3U,4608,6403,KMG,3382,WXN,0,320
3U,4608,3379,KMG,3382,XIY,0,320
3U,4608,3383,KMG,3382,XMN,0,320
3U,4608,4149,KMG,3382,XUZ,0,320
3U,4608,3395,KOW,6379,CTU,0,320
3U,4608,3383,KOW,6379,XMN,0,320
3U,4608,3395,KWE,3394,CTU,0,320
3U,4608,3386,KWE,3394,HGH,0,320
3U,4608,6386,KWE,3394,JJN,0,320
3U,4608,3382,KWE,3394,KMG,0,320
3U,4608,3378,KWE,3394,LHW,0,321
3U,4608,4030,KWE,3394,SYX,0,321
3U,4608,6392,KWE,3394,WNZ,0,320
3U,4608,4149,KWE,3394,XUZ,0,321
3U,4608,4085,KWL,3372,INC,0,320
3U,4608,6347,KWL,3372,SJW,0,321
3U,4608,4030,KWL,3372,SYX,0,320
3U,4608,3393,LHW,3378,CKG,0,319 321
3U,4608,3395,LHW,3378,CTU,0,319
3U,4608,4308,LHW,3378,DNH,0,319
3U,4608,6432,LHW,3378,JGN,0,319
3U,4608,3394,LHW,3378,KWE,0,321
3U,4608,3368,LHW,3378,TSN,0,321
3U,4608,3393,LJG,4033,CKG,0,319
3U,4608,3395,LJG,4033,CTU,0,319
3U,4608,6400,LJG,4033,MIG,0,319
3U,4608,3395,LUM,6376,CTU,0,319
3U,4608,3382,LUM,6376,KMG,0,319
3U,4608,3393,LXA,4097,CKG,0,319
3U,4608,3395,LXA,4097,CTU,0,330 319
3U,4608,9311,LXA,4097,GXH,0,319
3U,4608,3379,LXA,4097,XIY,0,319
3U,4608,6366,LXA,4097,XNN,0,319
3U,4608,3379,LYI,6385,XIY,0,319 320
3U,4608,3395,LZY,6402,CTU,0,319
3U,4608,3395,MEL,3339,CTU,0,330
3U,4608,4033,MIG,6400,LJG,0,319
3U,4608,3388,MIG,6400,NKG,0,319
3U,4608,4030,MIG,6400,SYX,0,320
3U,4608,6366,MIG,6400,XNN,0,320
3U,4608,3393,NGB,3387,CKG,0,319
3U,4608,4120,NGB,3387,HAK,0,321
3U,4608,3400,NGB,3387,HRB,0,321
3U,4608,3384,NGB,3387,KHN,0,321
3U,4608,3382,NGB,3387,KMG,0,320
3U,4608,4144,NGB,3387,SHE,0,321
3U,4608,4030,NGB,3387,SYX,0,321
3U,4608,4380,NKG,3388,CGQ,0,320
3U,4608,3393,NKG,3388,CKG,0,319
3U,4608,3395,NKG,3388,CTU,0,319 320
3U,4608,6353,NKG,3388,DYG,0,319
3U,4608,3400,NKG,3388,HRB,0,319
3U,4608,3382,NKG,3388,KMG,0,320
3U,4608,6400,NKG,3388,MIG,0,319
3U,4608,4030,NKG,3388,SYX,0,320
3U,4608,3393,NNG,3373,CKG,0,319
3U,4608,3395,NNG,3373,CTU,0,319 320
3U,4608,3205,NNG,3373,SGN,0,320
3U,4608,3376,NNG,3373,WUH,0,321
3U,4608,3376,NTG,5475,WUH,0,319
3U,4608,3400,NZH,6954,HRB,0,321
3U,4608,3393,PEK,3364,CKG,0,319 321 320
3U,4608,3395,PEK,3364,CTU,0,321 320 330
3U,4608,6403,PEK,3364,WXN,0,320
3U,4608,8043,PEK,3364,ZHY,0,320
3U,4608,3393,PVG,3406,CKG,0,320 319
3U,4608,3395,PVG,3406,CTU,0,330 321
3U,4608,2244,PVG,3406,SPN,0,330
3U,4608,3393,PZI,6435,CKG,0,319
3U,4608,3395,PZI,6435,CTU,0,319
3U,4608,3373,SGN,3205,NNG,0,320
3U,4608,3371,SHE,4144,CSX,0,320
3U,4608,3395,SHE,4144,CTU,0,330
3U,4608,6434,SHE,4144,DSN,0,319
3U,4608,3387,SHE,4144,NGB,0,321
3U,4608,3369,SHE,4144,TYN,0,321
3U,4608,4149,SHE,4144,XUZ,0,320
3U,4608,156,SHE,4144,YVR,0,330
3U,4608,3395,SJW,6347,CTU,0,320
3U,4608,3400,SJW,6347,HRB,0,321
3U,4608,3372,SJW,6347,KWL,0,321
3U,4608,3370,SPN,2244,CAN,0,330
3U,4608,3406,SPN,2244,PVG,0,330
3U,4608,3393,SWA,4302,CKG,0,319
3U,4608,3393,SYD,3361,CKG,0,330
3U,4608,3393,SYX,4030,CKG,0,320
3U,4608,3395,SYX,4030,CTU,0,321
3U,4608,3394,SYX,4030,KWE,0,321
3U,4608,3372,SYX,4030,KWL,0,320
3U,4608,6400,SYX,4030,MIG,0,320
3U,4608,3387,SYX,4030,NGB,0,321
3U,4608,3388,SYX,4030,NKG,0,320
3U,4608,4108,SYX,4030,TNA,0,321
3U,4608,6392,SYX,4030,WNZ,0,321
3U,4608,4110,SYX,4030,YBP,0,319
3U,4608,3393,SZX,3374,CKG,0,320
3U,4608,3395,SZX,3374,CTU,0,320 321
3U,4608,6403,SZX,3374,WXN,0,319
3U,4608,3395,TAO,3390,CTU,0,321
3U,4608,3382,TAO,3390,KMG,0,320
3U,4608,4380,TNA,4108,CGQ,0,321
3U,4608,3393,TNA,4108,CKG,0,321
3U,4608,3395,TNA,4108,CTU,0,321
3U,4608,3404,TNA,4108,DLC,0,321
3U,4608,3400,TNA,4108,HRB,0,320 321
3U,4608,3382,TNA,4108,KMG,0,320
3U,4608,4030,TNA,4108,SYX,0,321
3U,4608,3379,TNA,4108,XIY,0,320
3U,4608,3382,TPE,2276,KMG,0,320
3U,4608,3393,TSA,2275,CKG,0,320
3U,4608,3395,TSA,2275,CTU,0,320
3U,4608,4380,TSN,3368,CGQ,0,320 319
3U,4608,3393,TSN,3368,CKG,0,319
3U,4608,3395,TSN,3368,CTU,0,321
3U,4608,3386,TSN,3368,HGH,0,320
3U,4608,3400,TSN,3368,HRB,0,321
3U,4608,3378,TSN,3368,LHW,0,321
3U,4608,3369,TVS,8858,TYN,0,319
3U,4608,3393,TYN,3369,CKG,0,321
3U,4608,3395,TYN,3369,CTU,0,319
3U,4608,6344,TYN,3369,DAT,0,319
3U,4608,3386,TYN,3369,HGH,0,320
3U,4608,4144,TYN,3369,SHE,0,321
3U,4608,8858,TYN,3369,TVS,0,319
3U,4608,3375,URC,3399,CGO,0,320
3U,4608,3393,URC,3399,CKG,0,320
3U,4608,3395,URC,3399,CTU,0,319 330
3U,4608,3397,URC,3399,KHG,0,319
3U,4608,3379,URC,3399,XIY,0,319
3U,4608,3379,UYN,6368,XIY,0,319
3U,4608,3371,WNZ,6392,CSX,0,319
3U,4608,3395,WNZ,6392,CTU,0,320
3U,4608,3400,WNZ,6392,HRB,0,321
3U,4608,3394,WNZ,6392,KWE,0,320
3U,4608,4030,WNZ,6392,SYX,0,321
3U,4608,3393,WUH,3376,CKG,0,319
3U,4608,3395,WUH,3376,CTU,0,319
3U,4608,3400,WUH,3376,HRB,0,321
3U,4608,6386,WUH,3376,JJN,0,319
3U,4608,3373,WUH,3376,NNG,0,321
3U,4608,5475,WUH,3376,NTG,0,319
3U,4608,3393,WUX,6390,CKG,0,319
3U,4608,3395,WUX,6390,CTU,0,320
3U,4608,3395,WXN,6403,CTU,0,319
3U,4608,3382,WXN,6403,KMG,0,320
3U,4608,3364,WXN,6403,PEK,0,320
3U,4608,3374,WXN,6403,SZX,0,319
3U,4608,3395,XIC,3396,CTU,0,320
3U,4608,6351,XIY,3379,BHY,0,321
3U,4608,3393,XIY,3379,CKG,0,319
3U,4608,3395,XIY,3379,CTU,0,320 319
3U,4608,3385,XIY,3379,FOC,0,319
3U,4608,9311,XIY,3379,GXH,0,319
3U,4608,3400,XIY,3379,HRB,0,321
3U,4608,3382,XIY,3379,KMG,0,320
3U,4608,4097,XIY,3379,LXA,0,319
3U,4608,6385,XIY,3379,LYI,0,319 320
3U,4608,4108,XIY,3379,TNA,0,320
3U,4608,3399,XIY,3379,URC,0,319
3U,4608,6368,XIY,3379,UYN,0,319
3U,4608,3383,XIY,3379,XMN,0,319
3U,4608,6366,XIY,3379,XNN,0,319
3U,4608,4110,XIY,3379,YBP,0,319
3U,4608,3371,XMN,3383,CSX,0,321
3U,4608,3395,XMN,3383,CTU,0,320
3U,4608,4109,XMN,3383,CZX,0,321
3U,4608,3382,XMN,3383,KMG,0,320
3U,4608,6379,XMN,3383,KOW,0,320
3U,4608,3379,XMN,3383,XIY,0,319
3U,4608,3393,XNN,6366,CKG,0,320
3U,4608,3395,XNN,6366,CTU,0,320
3U,4608,4097,XNN,6366,LXA,0,319
3U,4608,6400,XNN,6366,MIG,0,320
3U,4608,3379,XNN,6366,XIY,0,319
3U,4608,8043,XNN,6366,ZHY,0,320
3U,4608,3395,XUZ,4149,CTU,0,320
3U,4608,3404,XUZ,4149,DLC,0,320
3U,4608,3400,XUZ,4149,HRB,0,320 321
3U,4608,3382,XUZ,4149,KMG,0,320
3U,4608,3394,XUZ,4149,KWE,0,321
3U,4608,4144,XUZ,4149,SHE,0,320
3U,4608,4030,YBP,4110,SYX,0,319
3U,4608,3379,YBP,4110,XIY,0,319
3U,4608,3393,YIH,6361,CKG,0,319
3U,4608,3395,YIH,6361,CTU,0,320
3U,4608,3077,YIH,6361,HKG,0,320
3U,4608,3395,YTY,8876,CTU,0,319
3U,4608,4144,YVR,156,SHE,0,330
3U,4608,3393,ZHA,6357,CKG,0,319
3U,4608,3077,ZHA,6357,HKG,0,319
3U,4608,3364,ZHY,8043,PEK,0,320
3U,4608,6366,ZHY,8043,XNN,0,320
3U,4608,4109,ZUH,6355,CZX,0,320
3U,4608,4120,ZUH,6355,HAK,0,320
4B,20565,3484,LAS,3877,LAX,0,PL2
4B,20565,3877,LAX,3484,LAS,0,PL2
4D,442,1590,CAI,1128,TLV,0,E70
4D,442,1128,TLV,1590,CAI,0,E70
4E,\N,7214,MCG,5965,NIB,0,PAG
4E,\N,7215,MCG,5965,TCT,0,PAG
4E,\N,5965,NIB,7214,MCG,0,PAG
4E,\N,3423,TCT,7215,TLJ,0,PAG
4E,\N,5965,TLJ,3423,MCG,0,PAG
4G,2524,2988,EYK,8428,VKO,0,YK2
4G,2524,2988,NCU,6151,VKO,0,73G
4G,2524,4111,NUX,4364,TJM,0,TU5
4G,2524,2992,NUX,4364,UFA,0,TU5
4G,2524,2988,NUX,4364,VKO,0,73G TU5
4G,2524,6140,NYM,6143,OVS,0,YK4
4G,2524,2988,NYM,6143,VKO,0,73G
4G,2524,6143,OVS,6140,NYM,0,YK4
4G,2524,2975,OVS,6140,SVX,0,YK4
4G,2524,2988,OVS,6140,VKO,0,YK2
4G,2524,6140,SVX,2975,OVS,0,YK4
4G,2524,4364,TJM,4111,NUX,0,TU5
4G,2524,2988,UCT,4368,VKO,0,YK2
4G,2524,4364,UFA,2992,NUX,0,TU5
4G,2524,8428,VKO,2988,EYK,0,YK2
4G,2524,6151,VKO,2988,NCU,0,73G
4G,2524,4364,VKO,2988,NUX,0,73G TU5
4G,2524,6143,VKO,2988,NYM,0,73G
4G,2524,6140,VKO,2988,OVS,0,YK2
4G,2524,4368,VKO,2988,UCT,0,YK2
4H,8463,3076,BKK,3885,DAC,0,AT7
4H,8463,3076,BZL,6176,DAC,0,DH8
4H,8463,3069,CCU,3043,CGP,0,AT7
4H,8463,3076,CCU,3043,DAC,0,AT7
4H,8463,3043,CGP,3069,CCU,0,AT7
4H,8463,3076,CGP,3069,DAC,0,DH8
4H,8463,2194,CGP,3069,MCT,0,313
4H,8463,3076,CXB,3068,DAC,0,DH8
4H,8463,3885,DAC,3076,BKK,0,AT7
4H,8463,6176,DAC,3076,BZL,0,DH8
4H,8463,3043,DAC,3076,CCU,0,AT7
4H,8463,3069,DAC,3076,CGP,0,DH8
4H,8463,3068,DAC,3076,CXB,0,DH8
4H,8463,2188,DAC,3076,DXB,0,313
4H,8463,2072,DAC,3076,JED,0,313
4H,8463,3071,DAC,3076,JSR,0,DH8
4H,8463,3125,DAC,3076,KTM,0,AT7
4H,8463,3304,DAC,3076,KUL,0,AT7
4H,8463,2194,DAC,3076,MCT,0,313
4H,8463,3073,DAC,3076,SPD,0,DH8
4H,8463,3074,DAC,3076,ZYL,0,313
4H,8463,3076,DXB,2188,DAC,0,313
4H,8463,3076,JED,2072,DAC,0,313
4H,8463,3076,JSR,3071,DAC,0,DH8
4H,8463,3076,KTM,3125,DAC,0,AT7
4H,8463,3076,KUL,3304,DAC,0,AT7
4H,8463,3069,MCT,2194,CGP,0,313
4H,8463,3076,MCT,2194,DAC,0,313
4H,8463,3076,RJH,3072,DAC,0,DH8
4H,8463,3076,SPD,3073,DAC,0,DH8
4H,8463,3072,SPD,3073,RJH,0,DH8
4H,8463,3076,ZYL,3074,DAC,0,313
4K,29,128,YGZ,5498,YRB,0,DHT
4K,29,5498,YRB,128,YGZ,0,DHT
4M,3201,3988,DFW,3670,EZE,0,777
4M,3201,3670,EZE,3988,DFW,0,777
4M,3201,3797,EZE,3988,JFK,0,777
4M,3201,3576,EZE,3988,MIA,0,777 763
4M,3201,1760,EZE,3988,PUJ,0,763
4M,3201,3988,JFK,3797,EZE,0,777
4M,3201,3988,MIA,3576,EZE,0,777 763
4M,3201,1760,MIA,3576,PUJ,0,763
4M,3201,3988,PUJ,1760,EZE,0,763
4M,3201,3576,PUJ,1760,MIA,0,763
4N,341,176,YEG,49,YXY,0,737
4N,341,156,YLW,87,YVR,0,737
4N,341,176,YLW,87,YXY,0,737
4N,341,196,YOW,100,YZF,0,737
4N,341,87,YVR,156,YLW,0,737
4N,341,176,YVR,156,YXY,0,737
4N,341,87,YXY,176,YLW,0,737
4N,341,156,YXY,176,YVR,0,737
4N,341,178,YXY,176,YYC,0,737
4N,341,196,YXY,176,YZF,0,737
4N,341,49,YYC,178,YEG,0,737
4N,341,100,YZF,196,YOW,0,737
4N,341,176,YZF,196,YXY,0,737
4O,17885,1824,ACA,1783,MEX,0,320
4O,17885,1850,ACA,1783,TLC,0,320
4O,17885,1824,AGU,1785,MEX,0,SU9
4O,17885,1824,BOG,2709,MEX,0,320
4O,17885,1824,CEN,1794,MEX,0,320
4O,17885,1824,CJS,1796,MEX,0,320
4O,17885,1824,CME,1789,MEX,0,320
4O,17885,1824,CPE,1795,MEX,0,SU9
4O,17885,1824,CTM,1793,MEX,0,320
4O,17885,1824,CUL,1792,MEX,0,320
4O,17885,1824,CUN,1852,MEX,0,320
4O,17885,1825,CUN,1852,MTY,0,320
4O,17885,1850,CUN,1852,TLC,0,320
4O,17885,1824,CUU,1797,MEX,0,320
4O,17885,1824,CZM,1800,MEX,0,320
4O,17885,1824,GDL,1804,MEX,0,320
4O,17885,1825,GDL,1804,MTY,0,320
4O,17885,3621,GDL,1804,SAT,0,320
4O,17885,1840,GDL,1804,SJD,0,320
4O,17885,3867,GDL,1804,SNA,0,320
4O,17885,1847,GDL,1804,TIJ,0,320
4O,17885,1824,GUA,1767,MEX,0,320
4O,17885,1824,HAV,1909,MEX,0,320
4O,17885,1824,HMO,1807,MEX,0,320
4O,17885,1824,HUX,1786,MEX,0,320
4O,17885,1824,JFK,3797,MEX,0,320
4O,17885,1824,LAP,1816,MEX,0,SU9
4O,17885,1825,LAS,3877,MTY,0,320
4O,17885,1850,LAS,3877,TLC,0,320
4O,17885,1783,MEX,1824,ACA,0,320
4O,17885,1785,MEX,1824,AGU,0,SU9
4O,17885,2709,MEX,1824,BOG,0,320
4O,17885,1794,MEX,1824,CEN,0,320
4O,17885,1796,MEX,1824,CJS,0,320
4O,17885,1789,MEX,1824,CME,0,320
4O,17885,1795,MEX,1824,CPE,0,SU9
4O,17885,1793,MEX,1824,CTM,0,320
4O,17885,1792,MEX,1824,CUL,0,320
4O,17885,1852,MEX,1824,CUN,0,320
4O,17885,1797,MEX,1824,CUU,0,320
4O,17885,1800,MEX,1824,CZM,0,320
4O,17885,1804,MEX,1824,GDL,0,320
4O,17885,1767,MEX,1824,GUA,0,320
4O,17885,1909,MEX,1824,HAV,0,320
4O,17885,1807,MEX,1824,HMO,0,320
4O,17885,1786,MEX,1824,HUX,0,320
4O,17885,3797,MEX,1824,JFK,0,320
